Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
1089,2,2015-04-07,9782,1047,1,0,0,1,118454
1108,2,2015-04-07,6067,684,1,0,0,1,784254
538,1,2015-04-06,0,0,0,0,b,1,928934
742,1,2015-04-06,0,0,0,0,b,1,771084
982,1,2015-04-06,0,0,0,0,b,1,593961
1089,1,2015-04-06,0,0,0,0,b,1,224171
1108,1,2015-04-06,0,0,0,0,b,1,42156
538,7,2015-04-05,0,0,0,0,0,0,201622
742,7,2015-04-05,0,0,0,0,0,0,645469
982,7,2015-04-05,0,0,0,0,0,0,849884
1089,7,2015-04-05,0,0,0,0,0,0,724136
1108,7,2015-04-05,0,0,0,0,0,0,221695
538,6,2015-04-04,3075,469,1,0,0,0,518404
742,6,2015-04-04,10570,1210,1,0,0,0,137921
982,6,2015-04-04,10359,914,1,0,0,0,758423
1089,6,2015-04-04,14714,1448,1,0,0,0,968757
1108,6,2015-04-04,4042,392,1,0,0,0,219388
538,5,2015-04-03,0,0,0,1,b,1,1005783
742,5,2015-04-03,0,0,0,1,b,1,999196
982,5,2015-04-03,0,0,0,1,b,1,725847
1089,5,2015-04-03,0,0,0,1,b,1,520520
1108,5,2015-04-03,0,0,0,1,b,1,1007750
538,4,2015-04-02,5557,748,1,1,0,1,552263
742,4,2015-04-02,12375,1279,1,1,0,1,256742
982,4,2015-04-02,10108,824,1,1,0,1,127718
1089,4,2015-04-02,14659,1440,1,1,0,1,919232
1108,4,2015-04-02,7087,638,1,1,0,1,913705
538,3,2015-04-01,4997,630,1,1,0,1,440166
742,3,2015-04-01,12013,1108,1,1,0,1,940167
982,3,2015-04-01,13645,994,1,1,0,0,178850
1089,3,2015-04-01,13625,1191,1,1,0,1,363303
1108,3,2015-04-01,9014,794,1,1,0,0,346731
538,2,2015-03-31,5590,669,1,1,0,0,378971
742,2,2015-03-31,11485,980,1,1,0,1,513853
982,2,2015-03-31,12810,927,1,1,0,0,566507
1089,2,2015-03-31,14053,1172,1,1,0,1,256089
1108,2,2015-03-31,10698,834,1,1,0,0,893117
538,1,2015-03-30,5680,694,1,1,0,0,327195
742,1,2015-03-30,13362,1140,1,1,0,1,957400
982,1,2015-03-30,14396,1052,1,1,0,0,596683
1089,1,2015-03-30,16029,1323,1,1,0,1,76824
1108,1,2015-03-30,10976,887,1,1,0,0,228310
538,7,2015-03-29,0,0,0,0,0,0,313740
742,7,2015-03-29,0,0,0,0,0,0,217958
982,7,2015-03-29,0,0,0,0,0,0,697444
1089,7,2015-03-29,0,0,0,0,0,0,525859
1108,7,2015-03-29,0,0,0,0,0,0,156872
538,6,2015-03-28,2528,362,1,0,0,0,524763
742,6,2015-03-28,7976,866,1,0,0,0,575052
982,6,2015-03-28,6084,568,1,0,0,0,348147
1089,6,2015-03-28,10421,1032,1,0,0,0,435195
1108,6,2015-03-28,2468,239,1,0,0,0,317506
538,5,2015-03-27,3019,511,1,0,0,0,362568
742,5,2015-03-27,7043,791,1,0,0,0,508681
982,5,2015-03-27,7811,669,1,0,0,0,451193
1089,5,2015-03-27,9416,1001,1,0,0,0,282991
1108,5,2015-03-27,4925,519,1,0,0,0,998124
538,4,2015-03-26,3495,523,1,0,0,0,802111
742,4,2015-03-26,6335,745,1,0,0,0,607318
982,4,2015-03-26,5998,565,1,0,0,0,944233
1089,4,2015-03-26,7747,836,1,0,0,0,581706
1108,4,2015-03-26,4842,514,1,0,0,0,569937
538,3,2015-03-25,3320,541,1,0,0,0,615391
742,3,2015-03-25,5496,684,1,0,0,0,613717
982,3,2015-03-25,5030,472,1,0,0,0,800846
1089,3,2015-03-25,7467,787,1,0,0,0,836955
1108,3,2015-03-25,4985,530,1,0,0,0,662352
538,2,2015-03-24,3311,544,1,0,0,0,30530
742,2,2015-03-24,5559,695,1,0,0,0,836741
982,2,2015-03-24,6141,567,1,0,0,0,943414
1089,2,2015-03-24,7765,824,1,0,0,0,932661
1108,2,2015-03-24,4752,576,1,0,0,0,883070
538,1,2015-03-23,4204,656,1,0,0,0,929537
742,1,2015-03-23,6691,799,1,0,0,0,309542
982,1,2015-03-23,6547,609,1,0,0,0,637108
1089,1,2015-03-23,8133,927,1,0,0,0,762887
1108,1,2015-03-23,5187,579,1,0,0,0,7741
538,7,2015-03-22,0,0,0,0,0,0,113814
742,7,2015-03-22,0,0,0,0,0,0,239781
982,7,2015-03-22,0,0,0,0,0,0,784581
1089,7,2015-03-22,0,0,0,0,0,0,461132
1108,7,2015-03-22,0,0,0,0,0,0,529041
538,6,2015-03-21,2374,359,1,0,0,0,147348
742,6,2015-03-21,7113,826,1,0,0,0,818902
982,6,2015-03-21,6328,565,1,0,0,0,436948
1089,6,2015-03-21,10241,1015,1,0,0,0,1001031
1108,6,2015-03-21,2238,223,1,0,0,0,637194
538,5,2015-03-20,3655,563,1,1,0,0,755234
742,5,2015-03-20,9559,945,1,1,0,0,346920
982,5,2015-03-20,9095,778,1,1,0,0,422814
1089,5,2015-03-20,11209,1038,1,1,0,0,893275
1108,5,2015-03-20,5952,606,1,1,0,0,667883
538,4,2015-03-19,3843,580,1,1,0,0,687839
742,4,2015-03-19,8057,881,1,1,0,0,696764
982,4,2015-03-19,8081,675,1,1,0,0,855389
1089,4,2015-03-19,9348,874,1,1,0,0,886141
1108,4,2015-03-19,6626,635,1,1,0,0,311914
538,3,2015-03-18,3834,553,1,1,0,0,570923
742,3,2015-03-18,8509,826,1,1,0,0,988941
982,3,2015-03-18,7667,637,1,1,0,0,248210
1089,3,2015-03-18,10279,968,1,1,0,0,883560
1108,3,2015-03-18,6779,647,1,1,0,0,395386
538,2,2015-03-17,4599,668,1,1,0,0,567737
742,2,2015-03-17,8636,946,1,1,0,0,225654
982,2,2015-03-17,9705,772,1,1,0,0,523820
1089,2,2015-03-17,11531,1079,1,1,0,0,788785
1108,2,2015-03-17,7545,776,1,1,0,0,490306
538,1,2015-03-16,6128,777,1,1,0,0,185743
742,1,2015-03-16,12022,1127,1,1,0,0,923698
982,1,2015-03-16,13870,1057,1,1,0,0,409741
1089,1,2015-03-16,13778,1219,1,1,0,0,929855
1108,1,2015-03-16,10890,941,1,1,0,0,835417
538,7,2015-03-15,0,0,0,0,0,0,490106
742,7,2015-03-15,0,0,0,0,0,0,440751
982,7,2015-03-15,0,0,0,0,0,0,190401
1089,7,2015-03-15,0,0,0,0,0,0,555079
1108,7,2015-03-15,0,0,0,0,0,0,511490
538,6,2015-03-14,2454,362,1,0,0,0,418055
742,6,2015-03-14,6988,872,1,0,0,0,825894
982,6,2015-03-14,5951,542,1,0,0,0,83039
1089,6,2015-03-14,10640,1041,1,0,0,0,929370
1108,6,2015-03-14,2667,239,1,0,0,0,604977
538,5,2015-03-13,3522,539,1,0,0,0,512021
742,5,2015-03-13,7097,822,1,0,0,0,870025
982,5,2015-03-13,7527,657,1,0,0,0,913263
1089,5,2015-03-13,8900,893,1,0,0,0,1995
1108,5,2015-03-13,5108,579,1,0,0,0,680530
538,4,2015-03-12,3187,554,1,0,0,0,825961
742,4,2015-03-12,6554,778,1,0,0,0,396086
982,4,2015-03-12,6047,594,1,0,0,0,466945
1089,4,2015-03-12,7811,834,1,0,0,0,738322
1108,4,2015-03-12,5032,540,1,0,0,0,996481
538,3,2015-03-11,3307,539,1,0,0,0,285247
742,3,2015-03-11,6447,771,1,0,0,0,99218
982,3,2015-03-11,5933,547,1,0,0,0,40963
1089,3,2015-03-11,7906,850,1,0,0,0,506844
1108,3,2015-03-11,4708,515,1,0,0,0,1004548
538,2,2015-03-10,3698,582,1,0,0,0,1011341
742,2,2015-03-10,5682,710,1,0,0,0,852250
982,2,2015-03-10,5966,599,1,0,0,0,645806
1089,2,2015-03-10,7698,820,1,0,0,0,128972
1108,2,2015-03-10,5060,574,1,0,0,0,113495
538,1,2015-03-09,4309,665,1,0,0,0,157755
742,1,2015-03-09,6806,798,1,0,0,0,834023
982,1,2015-03-09,6740,636,1,0,0,0,709855
1089,1,2015-03-09,8455,908,1,0,0,0,318327
1108,1,2015-03-09,4945,601,1,0,0,0,819506
538,7,2015-03-08,0,0,0,0,0,0,678257
742,7,2015-03-08,0,0,0,0,0,0,589034
982,7,2015-03-08,0,0,0,0,0,0,777823
1089,7,2015-03-08,0,0,0,0,0,0,596545
1108,7,2015-03-08,0,0,0,0,0,0,205724
538,6,2015-03-07,2464,346,1,0,0,0,83182
742,6,2015-03-07,7781,895,1,0,0,0,433272
982,6,2015-03-07,6729,603,1,0,0,0,505179
1089,6,2015-03-07,10699,1080,1,0,0,0,78759
1108,6,2015-03-07,2217,245,1,0,0,0,876747
538,5,2015-03-06,3660,550,1,1,0,0,452369
742,5,2015-03-06,9005,958,1,1,0,0,611431
982,5,2015-03-06,9125,794,1,1,0,0,128102
1089,5,2015-03-06,11876,1087,1,1,0,0,197756
1108,5,2015-03-06,6479,626,1,1,0,0,807404
538,4,2015-03-05,4211,612,1,1,0,0,912498
742,4,2015-03-05,8852,946,1,1,0,0,468723
982,4,2015-03-05,8910,707,1,1,0,0,215326
1089,4,2015-03-05,11243,1037,1,1,0,0,132785
1108,4,2015-03-05,6609,697,1,1,0,0,732658
538,3,2015-03-04,3865,571,1,1,0,0,234569
742,3,2015-03-04,8731,901,1,1,0,0,618688
982,3,2015-03-04,8669,665,1,1,0,0,662305
1089,3,2015-03-04,10917,1011,1,1,0,0,745191
1108,3,2015-03-04,7679,666,1,1,0,0,890754
538,2,2015-03-03,4658,636,1,1,0,0,333950
742,2,2015-03-03,9019,903,1,1,0,0,314969
982,2,2015-03-03,8834,748,1,1,0,0,998583
1089,2,2015-03-03,11231,981,1,1,0,0,200283
1108,2,2015-03-03,7408,773,1,1,0,0,502748
538,1,2015-03-02,5423,702,1,1,0,0,451611
742,1,2015-03-02,12249,1171,1,1,0,0,229860
982,1,2015-03-02,12834,1040,1,1,0,0,334358
1089,1,2015-03-02,14656,1296,1,1,0,0,488094
1108,1,2015-03-02,11558,973,1,1,0,0,169723
538,7,2015-03-01,0,0,0,0,0,0,704819
742,7,2015-03-01,0,0,0,0,0,0,643042
982,7,2015-03-01,0,0,0,0,0,0,811796
1089,7,2015-03-01,0,0,0,0,0,0,508353
1108,7,2015-03-01,0,0,0,0,0,0,781779
538,6,2015-02-28,2363,362,1,0,0,0,3827
742,6,2015-02-28,9108,977,1,0,0,0,740845
982,6,2015-02-28,6907,605,1,0,0,0,953405
1089,6,2015-02-28,12220,1169,1,0,0,0,4808
1108,6,2015-02-28,2631,248,1,0,0,0,312296
538,5,2015-02-27,3529,538,1,0,0,0,227212
742,5,2015-02-27,9100,915,1,0,0,0,169737
982,5,2015-02-27,7658,700,1,0,0,0,357857
1089,5,2015-02-27,11110,1022,1,0,0,0,345874
1108,5,2015-02-27,5380,588,1,0,0,0,403702
538,4,2015-02-26,3199,517,1,0,0,0,996660
742,4,2015-02-26,6607,766,1,0,0,0,139031
982,4,2015-02-26,5516,544,1,0,0,0,388969
1089,4,2015-02-26,8744,894,1,0,0,0,916751
1108,4,2015-02-26,4711,533,1,0,0,0,840481
538,3,2015-02-25,3219,532,1,0,0,0,683297
742,3,2015-02-25,5684,700,1,0,0,0,405534
982,3,2015-02-25,5642,537,1,0,0,0,945396
1089,3,2015-02-25,7645,854,1,0,0,0,254900
1108,3,2015-02-25,4428,539,1,0,0,0,930001
538,2,2015-02-24,3559,572,1,0,0,0,109729
742,2,2015-02-24,5860,698,1,0,0,0,514690
982,2,2015-02-24,6087,544,1,0,0,0,269164
1089,2,2015-02-24,7863,811,1,0,0,0,295911
1108,2,2015-02-24,5082,560,1,0,0,0,906452
538,1,2015-02-23,3747,587,1,0,0,0,976058
742,1,2015-02-23,5711,717,1,0,0,0,370081
982,1,2015-02-23,6205,571,1,0,0,0,188912
1089,1,2015-02-23,8137,860,1,0,0,0,183492
1108,1,2015-02-23,5337,605,1,0,0,0,483991
538,7,2015-02-22,0,0,0,0,0,0,157327
742,7,2015-02-22,0,0,0,0,0,0,993733
982,7,2015-02-22,0,0,0,0,0,0,664631
1089,7,2015-02-22,0,0,0,0,0,0,819641
1108,7,2015-02-22,0,0,0,0,0,0,424436
538,6,2015-02-21,2171,335,1,0,0,0,921890
742,6,2015-02-21,8273,944,1,0,0,0,325516
982,6,2015-02-21,5850,544,1,0,0,0,979154
1089,6,2015-02-21,10161,1069,1,0,0,0,602405
1108,6,2015-02-21,2002,212,1,0,0,0,464426
538,5,2015-02-20,3297,519,1,1,0,0,294115
742,5,2015-02-20,8655,868,1,1,0,0,89955
982,5,2015-02-20,9501,737,1,1,0,1,522376
1089,5,2015-02-20,10609,1015,1,1,0,0,280214
1108,5,2015-02-20,5536,575,1,1,0,1,569152
538,4,2015-02-19,4046,582,1,1,0,0,650352
742,4,2015-02-19,8214,875,1,1,0,0,891416
982,4,2015-02-19,8514,728,1,1,0,1,844396
1089,4,2015-02-19,10433,1013,1,1,0,0,227655
1108,4,2015-02-19,6474,669,1,1,0,1,880648
538,3,2015-02-18,4097,589,1,1,0,0,206680
742,3,2015-02-18,8700,882,1,1,0,0,788167
982,3,2015-02-18,8650,716,1,1,0,1,267445
1089,3,2015-02-18,10902,1007,1,1,0,0,405648
1108,3,2015-02-18,6187,587,1,1,0,1,708423
538,2,2015-02-17,5125,685,1,1,0,0,239600
742,2,2015-02-17,9910,905,1,1,0,0,775742
982,2,2015-02-17,8103,680,1,1,0,1,317319
1089,2,2015-02-17,13792,1191,1,1,0,0,99737
1108,2,2015-02-17,7713,737,1,1,0,1,602790
538,1,2015-02-16,5590,682,1,1,0,0,286290
742,1,2015-02-16,10500,997,1,1,0,0,237173
982,1,2015-02-16,14292,1059,1,1,0,1,488356
1089,1,2015-02-16,3426,274,1,1,0,0,264371
1108,1,2015-02-16,10730,934,1,1,0,1,639177
538,7,2015-02-15,0,0,0,0,0,0,409144
742,7,2015-02-15,0,0,0,0,0,0,470474
982,7,2015-02-15,0,0,0,0,0,0,378710
1089,7,2015-02-15,0,0,0,0,0,0,327804
1108,7,2015-02-15,0,0,0,0,0,0,308467
538,6,2015-02-14,2538,365,1,0,0,0,739578
742,6,2015-02-14,8476,934,1,0,0,0,270945
982,6,2015-02-14,5656,542,1,0,0,0,115176
1089,6,2015-02-14,11310,1210,1,0,0,0,760106
1108,6,2015-02-14,2460,219,1,0,0,0,593112
538,5,2015-02-13,3340,539,1,0,0,0,269746
742,5,2015-02-13,7986,870,1,0,0,0,160679
982,5,2015-02-13,7715,700,1,0,0,1,144433
1089,5,2015-02-13,10381,1096,1,0,0,0,621850
1108,5,2015-02-13,5080,543,1,0,0,1,766203
538,4,2015-02-12,3500,534,1,0,0,0,642212
742,4,2015-02-12,6336,779,1,0,0,0,232884
982,4,2015-02-12,6891,635,1,0,0,1,224960
1089,4,2015-02-12,6913,780,1,0,0,0,305816
1108,4,2015-02-12,4957,555,1,0,0,1,704093
538,3,2015-02-11,3332,555,1,0,0,0,803926
742,3,2015-02-11,7213,812,1,0,0,0,595886
982,3,2015-02-11,6163,558,1,0,0,1,717420
1089,3,2015-02-11,9752,1087,1,0,0,0,128881
1108,3,2015-02-11,4594,493,1,0,0,1,744263
538,2,2015-02-10,3595,583,1,0,0,0,95107
742,2,2015-02-10,6062,710,1,0,0,0,85140
982,2,2015-02-10,6257,592,1,0,0,1,986198
1089,2,2015-02-10,8267,893,1,0,0,0,779300
1108,2,2015-02-10,5122,560,1,0,0,1,15836
538,1,2015-02-09,3906,637,1,0,0,0,84560
742,1,2015-02-09,6183,757,1,0,0,0,907900
982,1,2015-02-09,4729,455,1,0,0,1,96356
1089,1,2015-02-09,8785,941,1,0,0,0,207862
1108,1,2015-02-09,3955,456,1,0,0,1,839970
538,7,2015-02-08,0,0,0,0,0,0,222847
742,7,2015-02-08,0,0,0,0,0,0,973480
982,7,2015-02-08,0,0,0,0,0,0,134882
1089,7,2015-02-08,0,0,0,0,0,0,781061
1108,7,2015-02-08,0,0,0,0,0,0,805800
538,6,2015-02-07,2478,327,1,0,0,0,350325
742,6,2015-02-07,7765,894,1,0,0,0,111168
982,6,2015-02-07,6544,592,1,0,0,0,816790
1089,6,2015-02-07,10493,1046,1,0,0,0,805695
1108,6,2015-02-07,2295,233,1,0,0,0,29165
538,5,2015-02-06,4020,625,1,1,0,0,466250
742,5,2015-02-06,9525,983,1,1,0,0,563325
982,5,2015-02-06,9251,778,1,1,0,0,522944
1089,5,2015-02-06,11071,1053,1,1,0,0,57816
1108,5,2015-02-06,6882,648,1,1,0,0,107948
538,4,2015-02-05,3996,629,1,1,0,0,601147
742,4,2015-02-05,8927,901,1,1,0,0,29527
982,4,2015-02-05,9438,729,1,1,0,0,879217
1089,4,2015-02-05,9370,910,1,1,0,0,17205
1108,4,2015-02-05,6973,686,1,1,0,0,566962
538,3,2015-02-04,4207,611,1,1,0,0,73986
742,3,2015-02-04,8579,851,1,1,0,0,187015
982,3,2015-02-04,9012,705,1,1,0,0,935461
1089,3,2015-02-04,10339,989,1,1,0,0,18474
1108,3,2015-02-04,7606,665,1,1,0,0,1005754
538,2,2015-02-03,4711,662,1,1,0,0,316357
742,2,2015-02-03,9621,951,1,1,0,0,237374
982,2,2015-02-03,9915,772,1,1,0,0,80016
1089,2,2015-02-03,11092,1083,1,1,0,0,752659
1108,2,2015-02-03,8216,769,1,1,0,0,331349
538,1,2015-02-02,5669,786,1,1,0,0,682129
742,1,2015-02-02,12505,1187,1,1,0,0,628478
982,1,2015-02-02,12340,957,1,1,0,0,966417
1089,1,2015-02-02,13282,1207,1,1,0,0,961280
1108,1,2015-02-02,10790,894,1,1,0,0,67727
538,7,2015-02-01,0,0,0,0,0,0,585685
742,7,2015-02-01,0,0,0,0,0,0,1004060
982,7,2015-02-01,0,0,0,0,0,0,851305
1089,7,2015-02-01,0,0,0,0,0,0,738947
1108,7,2015-02-01,0,0,0,0,0,0,298275
538,6,2015-01-31,2608,399,1,0,0,0,912612
742,6,2015-01-31,9286,959,1,0,0,0,733642
982,6,2015-01-31,6401,544,1,0,0,0,905125
1089,6,2015-01-31,12069,1142,1,0,0,0,578456
1108,6,2015-01-31,2101,219,1,0,0,0,43489
538,5,2015-01-30,4714,643,1,1,0,0,350855
742,5,2015-01-30,9798,947,1,1,0,0,209305
982,5,2015-01-30,8106,699,1,1,0,0,489573
1089,5,2015-01-30,12164,1102,1,1,0,0,970614
1108,5,2015-01-30,6524,648,1,1,0,0,602184
538,4,2015-01-29,3756,560,1,1,0,0,364146
742,4,2015-01-29,9228,890,1,1,0,0,8480
982,4,2015-01-29,8289,676,1,1,0,0,784506
1089,4,2015-01-29,10632,999,1,1,0,0,14959
1108,4,2015-01-29,7137,683,1,1,0,0,886198
538,3,2015-01-28,3820,548,1,1,0,0,551968
742,3,2015-01-28,8019,747,1,1,0,0,899030
982,3,2015-01-28,9327,687,1,1,0,0,1007541
1089,3,2015-01-28,9182,913,1,1,0,0,405312
1108,3,2015-01-28,6771,635,1,1,0,0,864957
538,2,2015-01-27,4892,679,1,1,0,0,336007
742,2,2015-01-27,8944,930,1,1,0,0,319469
982,2,2015-01-27,7190,592,1,1,0,0,531520
1089,2,2015-01-27,10966,1033,1,1,0,0,882549
1108,2,2015-01-27,5232,568,1,1,0,0,735951
538,1,2015-01-26,5099,675,1,1,0,0,898390
742,1,2015-01-26,11240,1051,1,1,0,0,75995
982,1,2015-01-26,11632,936,1,1,0,0,264488
1089,1,2015-01-26,12316,1109,1,1,0,0,491945
1108,1,2015-01-26,8736,802,1,1,0,0,770766
538,7,2015-01-25,0,0,0,0,0,0,658371
742,7,2015-01-25,0,0,0,0,0,0,486079
982,7,2015-01-25,0,0,0,0,0,0,754705
1089,7,2015-01-25,0,0,0,0,0,0,182233
1108,7,2015-01-25,0,0,0,0,0,0,867006
538,6,2015-01-24,2279,340,1,0,0,0,584664
742,6,2015-01-24,5584,694,1,0,0,0,694796
982,6,2015-01-24,6313,561,1,0,0,0,443996
1089,6,2015-01-24,7586,781,1,0,0,0,249300
1108,6,2015-01-24,2020,206,1,0,0,0,826714
538,5,2015-01-23,3484,532,1,0,0,0,279394
742,5,2015-01-23,7257,796,1,0,0,0,178313
982,5,2015-01-23,6200,544,1,0,0,0,171079
1089,5,2015-01-23,8933,903,1,0,0,0,850386
1108,5,2015-01-23,4328,485,1,0,0,0,435596
538,4,2015-01-22,3100,528,1,0,0,0,811013
742,4,2015-01-22,6520,725,1,0,0,0,159087
982,4,2015-01-22,5772,544,1,0,0,0,38228
1089,4,2015-01-22,6494,752,1,0,0,0,605688
1108,4,2015-01-22,4605,512,1,0,0,0,584303
538,3,2015-01-21,3649,576,1,0,0,0,560159
742,3,2015-01-21,6032,719,1,0,0,0,415117
982,3,2015-01-21,5824,523,1,0,0,0,183403
1089,3,2015-01-21,6674,798,1,0,0,0,61439
1108,3,2015-01-21,4667,533,1,0,0,0,732056
538,2,2015-01-20,3059,542,1,0,0,0,929046
742,2,2015-01-20,5501,700,1,0,0,0,693708
982,2,2015-01-20,5683,544,1,0,0,0,653932
1089,2,2015-01-20,6900,801,1,0,0,0,849111
1108,2,2015-01-20,4371,507,1,0,0,0,272373
538,1,2015-01-19,3996,651,1,0,0,0,971348
742,1,2015-01-19,6401,772,1,0,0,0,797248
982,1,2015-01-19,5994,592,1,0,0,0,792041
1089,1,2015-01-19,7351,836,1,0,0,0,658029
1108,1,2015-01-19,5355,565,1,0,0,0,487314
538,7,2015-01-18,0,0,0,0,0,0,432320
742,7,2015-01-18,0,0,0,0,0,0,128052
982,7,2015-01-18,0,0,0,0,0,0,574808
1089,7,2015-01-18,0,0,0,0,0,0,829886
1108,7,2015-01-18,0,0,0,0,0,0,500291
538,6,2015-01-17,2327,372,1,0,0,0,158951
742,6,2015-01-17,8456,902,1,0,0,0,448185
982,6,2015-01-17,6008,525,1,0,0,0,538635
1089,6,2015-01-17,10228,1051,1,0,0,0,767841
1108,6,2015-01-17,2658,248,1,0,0,0,708408
538,5,2015-01-16,4352,631,1,1,0,0,174764
742,5,2015-01-16,8963,935,1,1,0,0,1000714
982,5,2015-01-16,8389,762,1,1,0,0,327821
1089,5,2015-01-16,11073,1074,1,1,0,0,914337
1108,5,2015-01-16,6530,656,1,1,0,0,250417
538,4,2015-01-15,3788,540,1,1,0,0,823073
742,4,2015-01-15,8707,906,1,1,0,0,598925
982,4,2015-01-15,8668,725,1,1,0,0,97152
1089,4,2015-01-15,9307,919,1,1,0,0,580997
1108,4,2015-01-15,6834,687,1,1,0,0,646691
538,3,2015-01-14,4281,565,1,1,0,0,986159
742,3,2015-01-14,8135,846,1,1,0,0,339909
982,3,2015-01-14,8663,691,1,1,0,0,14267
1089,3,2015-01-14,8851,853,1,1,0,0,812688
1108,3,2015-01-14,6865,636,1,1,0,0,169137
538,2,2015-01-13,4937,647,1,1,0,0,502101
742,2,2015-01-13,8418,861,1,1,0,0,119706
982,2,2015-01-13,9853,792,1,1,0,0,988213
1089,2,2015-01-13,10244,975,1,1,0,0,557057
1108,2,2015-01-13,9166,852,1,1,0,0,348726
538,1,2015-01-12,5215,673,1,1,0,0,176878
742,1,2015-01-12,11134,1045,1,1,0,0,330601
982,1,2015-01-12,12487,937,1,1,0,0,713317
1089,1,2015-01-12,12716,1142,1,1,0,0,672854
1108,1,2015-01-12,9351,828,1,1,0,0,212622
538,7,2015-01-11,0,0,0,0,0,0,835584
742,7,2015-01-11,0,0,0,0,0,0,1757
982,7,2015-01-11,0,0,0,0,0,0,93348
1089,7,2015-01-11,0,0,0,0,0,0,618912
1108,7,2015-01-11,0,0,0,0,0,0,638000
538,6,2015-01-10,1948,276,1,0,0,0,474430
742,6,2015-01-10,7404,851,1,0,0,0,86979
982,6,2015-01-10,6199,559,1,0,0,0,394141
1089,6,2015-01-10,10113,997,1,0,0,0,969606
1108,6,2015-01-10,2381,217,1,0,0,0,500612
538,5,2015-01-09,3486,511,1,1,0,0,20888
742,5,2015-01-09,8672,891,1,1,0,0,981555
982,5,2015-01-09,9090,775,1,1,0,0,281413
1089,5,2015-01-09,10100,999,1,1,0,0,871082
1108,5,2015-01-09,6751,608,1,1,0,0,374947
538,4,2015-01-08,3594,533,1,1,0,0,726714
742,4,2015-01-08,7071,744,1,1,0,0,534979
982,4,2015-01-08,8565,700,1,1,0,0,219633
1089,4,2015-01-08,8446,775,1,1,0,0,828189
1108,4,2015-01-08,7003,652,1,1,0,0,781324
538,3,2015-01-07,4610,647,1,1,0,0,440367
742,3,2015-01-07,8312,931,1,1,0,0,294944
982,3,2015-01-07,8052,622,1,1,0,0,801268
1089,3,2015-01-07,9733,955,1,1,0,0,139731
1108,3,2015-01-07,6127,613,1,1,0,0,707005
538,2,2015-01-06,4849,680,1,1,0,1,1009783
742,2,2015-01-06,9134,910,1,1,0,1,45210
982,2,2015-01-06,10364,767,1,1,0,0,334204
1089,2,2015-01-06,10880,1034,1,1,0,1,94990
1108,2,2015-01-06,8123,776,1,1,0,0,607623
538,1,2015-01-05,6045,752,1,1,0,1,976692
742,1,2015-01-05,12198,1156,1,1,0,1,157485
982,1,2015-01-05,11540,867,1,1,0,0,216274
1089,1,2015-01-05,13556,1296,1,1,0,1,526891
1108,1,2015-01-05,8589,792,1,1,0,0,142513
538,7,2015-01-04,0,0,0,0,0,0,30814
742,7,2015-01-04,0,0,0,0,0,0,58002
982,7,2015-01-04,0,0,0,0,0,0,97702
1089,7,2015-01-04,0,0,0,0,0,0,373450
1108,7,2015-01-04,0,0,0,0,0,0,352340
538,6,2015-01-03,1919,278,1,0,0,0,9904
742,6,2015-01-03,7639,895,1,0,0,0,699667
982,6,2015-01-03,6230,563,1,0,0,0,913845
1089,6,2015-01-03,9578,920,1,0,0,0,442110
1108,6,2015-01-03,2063,223,1,0,0,0,539357
538,5,2015-01-02,3179,488,1,0,0,1,652241
742,5,2015-01-02,7597,881,1,0,0,1,444542
982,5,2015-01-02,9836,800,1,0,0,1,429358
1089,5,2015-01-02,10389,979,1,0,0,1,87741
1108,5,2015-01-02,5834,587,1,0,0,1,969833
538,4,2015-01-01,0,0,0,0,a,1,686304
742,4,2015-01-01,0,0,0,0,a,1,704468
982,4,2015-01-01,0,0,0,0,a,1,879857
1089,4,2015-01-01,0,0,0,0,a,1,166981
1108,4,2015-01-01,0,0,0,0,a,1,964160
538,3,2014-12-31,2052,306,1,0,0,1,438682
742,3,2014-12-31,5493,628,1,0,0,1,833489
982,3,2014-12-31,2994,303,1,0,0,1,392556
1089,3,2014-12-31,7077,789,1,0,0,1,452740
1108,3,2014-12-31,1839,235,1,0,0,1,819257
538,2,2014-12-30,3649,525,1,0,0,1,396534
742,2,2014-12-30,9068,1011,1,0,0,1,229703
982,2,2014-12-30,7384,628,1,0,0,1,57332
1089,2,2014-12-30,12550,1240,1,0,0,1,714614
1108,2,2014-12-30,5473,602,1,0,0,1,163077
538,1,2014-12-29,4008,554,1,0,0,1,174726
742,1,2014-12-29,8444,936,1,0,0,1,996703
982,1,2014-12-29,6881,566,1,0,0,1,593823
1089,1,2014-12-29,10806,1050,1,0,0,1,682304
1108,1,2014-12-29,5032,565,1,0,0,1,677265
538,7,2014-12-28,0,0,0,0,0,0,996651
742,7,2014-12-28,0,0,0,0,0,0,777906
982,7,2014-12-28,0,0,0,0,0,0,924757
1089,7,2014-12-28,0,0,0,0,0,0,466527
1108,7,2014-12-28,0,0,0,0,0,0,72032
538,6,2014-12-27,2496,371,1,0,0,0,52428
742,6,2014-12-27,8269,939,1,0,0,0,821539
982,6,2014-12-27,7097,700,1,0,0,0,597164
1089,6,2014-12-27,11088,1104,1,0,0,0,933971
1108,6,2014-12-27,2644,291,1,0,0,0,29131
538,5,2014-12-26,0,0,0,0,c,1,852643
742,5,2014-12-26,0,0,0,0,c,1,248692
982,5,2014-12-26,0,0,0,0,c,1,976643
